"MosquitoID","Date.of.Collection","Marker","Size"
"18R-07"," 12/09/2014","D2S441",91.7
"18R-07"," 12/09/2014","D2S441",99.64
"18R-07"," 12/09/2014","D3S1358",143.32
"18R-07"," 12/09/2014","D3S1358",147.16
"18R-07"," 12/09/2014","D3S1358",155.02
"18R-07"," 12/09/2014","D8S1179",144.54
"18R-07"," 12/09/2014","D8S1179",152.92
"18R-07"," 12/09/2014","FGA",243.4
"18R-07"," 12/09/2014","FGA",254.69
"18R-07"," 12/09/2014","FGA",258.37
"18R-07"," 12/09/2014","FGA",277.34
"18R-07"," 12/09/2014","SE33",369.26
"18R-07"," 12/09/2014","SE33",373.25
"18R-07"," 12/09/2014","SE33",381.48
"18R-07"," 12/09/2014","SE33",408.35
"18R-07"," 12/09/2014","TH01",192.56
"18R-07"," 12/09/2014","vWA",168.48
"18R-07"," 12/09/2014","vWA",172.41
"18R-08"," 11/09/2014","AMEL",100.55
"18R-08"," 11/09/2014","D10S1248",96.34
"18R-08"," 11/09/2014","D10S1248",104.59
"18R-08"," 11/09/2014","D10S1248",112.65
"18R-08"," 11/09/2014","D12S391",232.72
"18R-08"," 11/09/2014","D12S391",240.52
"18R-08"," 11/09/2014","D16S539",240.18
"18R-08"," 11/09/2014","D16S539",244.36
"18R-08"," 11/09/2014","D16S539",256.52
"18R-08"," 11/09/2014","D18S51",304.72
"18R-08"," 11/09/2014","D18S51",312.99
"18R-08"," 11/09/2014","D18S51",317.17
"18R-08"," 11/09/2014","D19S433",142.58
"18R-08"," 11/09/2014","D19S433",146.4
"18R-08"," 11/09/2014","D19S433",150.14
"18R-08"," 11/09/2014","D1S1656",190.15
"18R-08"," 11/09/2014","D1S1656",198.17
"18R-08"," 11/09/2014","D21S11",203.67
"18R-08"," 11/09/2014","D21S11",207.68
"18R-08"," 11/09/2014","D21S11",217.83
"18R-08"," 11/09/2014","D21S11",227.89
"18R-08"," 11/09/2014","D22S1045",88.98
"18R-08"," 11/09/2014","D22S1045",101.29
"18R-08"," 11/09/2014","D22S1045",104.4
"18R-08"," 11/09/2014","D2S1338",309.64
"18R-08"," 11/09/2014","D2S1338",313.66
"18R-08"," 11/09/2014","D2S441",87.6
"18R-08"," 11/09/2014","D2S441",91.65
"18R-08"," 11/09/2014","D2S441",99.73
"18R-08"," 11/09/2014","D3S1358",143.38
"18R-08"," 11/09/2014","D3S1358",147.21
"18R-08"," 11/09/2014","D8S1179",144.63
"18R-08"," 11/09/2014","D8S1179",153.07
"18R-08"," 11/09/2014","FGA",241.49
"18R-08"," 11/09/2014","FGA",251.17
"18R-08"," 11/09/2014","FGA",258.59
"18R-08"," 11/09/2014","FGA",277.62
"18R-08"," 11/09/2014","SE33",369.08
"18R-08"," 11/09/2014","SE33",373.25
"18R-08"," 11/09/2014","TH01",192.6
"18R-08"," 11/09/2014","vWA",168.59
"18R-08"," 11/09/2014","vWA",172.49
"18R-08"," 11/09/2014","vWA",176.46
"18R-08"," 11/09/2014","vWA",188.49
"18R-09"," 09/07/2014","AMEL",100.55
"18R-09"," 09/07/2014","AMEL",106.43
"18R-09"," 09/07/2014","D10S1248",96.39
"18R-09"," 09/07/2014","D10S1248",100.46
"18R-09"," 09/07/2014","D10S1248",104.63
"18R-09"," 09/07/2014","D12S391",240.51
"18R-09"," 09/07/2014","D12S391",248.57
"18R-09"," 09/07/2014","D12S391",252.47
"18R-09"," 09/07/2014","D16S539",244.42
"18R-09"," 09/07/2014","D18S51",292.59
"18R-09"," 09/07/2014","D18S51",300.8
"18R-09"," 09/07/2014","D18S51",304.81
"18R-09"," 09/07/2014","D18S51",313.02
"18R-09"," 09/07/2014","D19S433",142.52
"18R-09"," 09/07/2014","D1S1656",190.15
"18R-09"," 09/07/2014","D1S1656",194.15
"18R-09"," 09/07/2014","D1S1656",198.05
"18R-09"," 09/07/2014","D21S11",199.66
"18R-09"," 09/07/2014","D21S11",203.61
"18R-09"," 09/07/2014","D21S11",211.74
"18R-09"," 09/07/2014","D21S11",217.8
"18R-09"," 09/07/2014","D22S1045",98.2
"18R-09"," 09/07/2014","D22S1045",101.37
"18R-09"," 09/07/2014","D22S1045",104.45
"18R-09"," 09/07/2014","D2S1338",301.6
"18R-09"," 09/07/2014","D2S1338",309.59
"18R-09"," 09/07/2014","D2S1338",313.67
"18R-09"," 09/07/2014","D2S1338",330.1
"18R-09"," 09/07/2014","D2S441",87.62
"18R-09"," 09/07/2014","D2S441",91.7
"18R-09"," 09/07/2014","D2S441",99.73
"18R-09"," 09/07/2014","D3S1358",143.3
"18R-09"," 09/07/2014","D3S1358",147.13
"18R-09"," 09/07/2014","D3S1358",151.04
"18R-09"," 09/07/2014","D3S1358",155.04
"18R-09"," 09/07/2014","D8S1179",140.52
"18R-09"," 09/07/2014","D8S1179",144.61
"18R-09"," 09/07/2014","D8S1179",153.04
"18R-09"," 09/07/2014","D8S1179",157.04
"18R-09"," 09/07/2014","FGA",237.76
"18R-09"," 09/07/2014","FGA",241.53
"18R-09"," 09/07/2014","FGA",251.16
"18R-09"," 09/07/2014","FGA",258.62
"18R-09"," 09/07/2014","SE33",365.12
"18R-09"," 09/07/2014","SE33",369.1
"18R-09"," 09/07/2014","TH01",192.62
"18R-09"," 09/07/2014","TH01",200.5
"18R-09"," 09/07/2014","vWA",164.61
"18R-09"," 09/07/2014","vWA",176.53
"18R-09"," 09/07/2014","vWA",188.53
"18R-10"," 11/09/2014","AMEL",100.46
"18R-10"," 11/09/2014","D10S1248",104.5
"18R-10"," 11/09/2014","D10S1248",112.75
"18R-10"," 11/09/2014","D12S391",232.77
"18R-10"," 11/09/2014","D12S391",240.52
"18R-10"," 11/09/2014","D16S539",244.41
"18R-10"," 11/09/2014","D18S51",292.5
"18R-10"," 11/09/2014","D18S51",304.73
"18R-10"," 11/09/2014","D18S51",313
"18R-10"," 11/09/2014","D18S51",317.25
"18R-10"," 11/09/2014","D19S433",142.46
"18R-10"," 11/09/2014","D1S1656",190.15
"18R-10"," 11/09/2014","D1S1656",205.01
"18R-10"," 11/09/2014","D21S11",199.74
"18R-10"," 11/09/2014","D21S11",207.72
"18R-10"," 11/09/2014","D21S11",211.71
"18R-10"," 11/09/2014","D21S11",227.89
"18R-10"," 11/09/2014","D22S1045",88.87
"18R-10"," 11/09/2014","D22S1045",101.29
"18R-10"," 11/09/2014","D2S1338",309.59
"18R-10"," 11/09/2014","D2S1338",313.58
"18R-10"," 11/09/2014","D2S1338",317.85
"18R-10"," 11/09/2014","D2S441",90.7
"18R-10"," 11/09/2014","D2S441",99.64
"18R-10"," 11/09/2014","D3S1358",143.26
"18R-10"," 11/09/2014","D3S1358",147.04
"18R-10"," 11/09/2014","D3S1358",151.27
"18R-10"," 11/09/2014","D8S1179",144.58
"18R-10"," 11/09/2014","D8S1179",152.86
"18R-10"," 11/09/2014","FGA",251.25
"18R-10"," 11/09/2014","FGA",254.9
"18R-10"," 11/09/2014","FGA",258.61
"18R-10"," 11/09/2014","SE33",365.1
"18R-10"," 11/09/2014","SE33",373.25
"18R-10"," 11/09/2014","SE33",408.25
"18R-10"," 11/09/2014","TH01",192.66
"18R-10"," 11/09/2014","vWA",168.47
"18R-10"," 11/09/2014","vWA",172.43
"18R-10"," 11/09/2014","vWA",184.52
"18R-11"," 12/09/2014","AMEL",100.46
"18R-11"," 12/09/2014","D10S1248",104.56
"18R-11"," 12/09/2014","D10S1248",112.66
"18R-11"," 12/09/2014","D12S391",232.73
"18R-11"," 12/09/2014","D12S391",240.52
"18R-11"," 12/09/2014","D12S391",244.54
"18R-11"," 12/09/2014","D12S391",248.3
"18R-11"," 12/09/2014","D16S539",244.37
"18R-11"," 12/09/2014","D16S539",256.46
"18R-11"," 12/09/2014","D16S539",260.5
"18R-11"," 12/09/2014","D18S51",313
"18R-11"," 12/09/2014","D19S433",142.54
"18R-11"," 12/09/2014","D19S433",150.18
"18R-11"," 12/09/2014","D19S433",155.79
"18R-11"," 12/09/2014","D1S1656",190.24
"18R-11"," 12/09/2014","D1S1656",194.27
"18R-11"," 12/09/2014","D1S1656",198.12
"18R-11"," 12/09/2014","D1S1656",202.02
"18R-11"," 12/09/2014","D21S11",199.66
"18R-11"," 12/09/2014","D21S11",207.67
"18R-11"," 12/09/2014","D21S11",227.88
"18R-11"," 12/09/2014","D22S1045",88.93
"18R-11"," 12/09/2014","D22S1045",92.02
"18R-11"," 12/09/2014","D22S1045",101.28
"18R-11"," 12/09/2014","D22S1045",104.38
"18R-11"," 12/09/2014","D2S1338",289.56
"18R-11"," 12/09/2014","D2S1338",309.51
"18R-11"," 12/09/2014","D2S1338",313.67
"18R-11"," 12/09/2014","D2S1338",317.85
"18R-11"," 12/09/2014","D2S441",87.56
"18R-11"," 12/09/2014","D2S441",91.65
"18R-11"," 12/09/2014","D2S441",99.64
"18R-11"," 12/09/2014","D3S1358",143.33
"18R-11"," 12/09/2014","D3S1358",147.19
"18R-11"," 12/09/2014","D3S1358",155.35
"18R-11"," 12/09/2014","D8S1179",144.65
"18R-11"," 12/09/2014","D8S1179",152.98
"18R-11"," 12/09/2014","FGA",251.16
"18R-11"," 12/09/2014","FGA",258.6
"18R-11"," 12/09/2014","FGA",262.25
"18R-11"," 12/09/2014","FGA",277.5
"18R-11"," 12/09/2014","SE33",352.78
"18R-11"," 12/09/2014","SE33",373.25
"18R-11"," 12/09/2014","SE33",408.25
"18R-11"," 12/09/2014","TH01",188.69
"18R-11"," 12/09/2014","TH01",192.64
"18R-11"," 12/09/2014","vWA",168.52
"18R-11"," 12/09/2014","vWA",172.56
"18R-12"," 10/09/2014","AMEL",100.56
"18R-12"," 10/09/2014","D10S1248",104.62
"18R-12"," 10/09/2014","D10S1248",112.74
"18R-12"," 10/09/2014","D12S391",232.86
"18R-12"," 10/09/2014","D12S391",240.52
"18R-12"," 10/09/2014","D12S391",260.17
"18R-12"," 10/09/2014","D16S539",244.36
"18R-12"," 10/09/2014","D16S539",248.44
"18R-12"," 10/09/2014","D16S539",256.57
"18R-12"," 10/09/2014","D18S51",292.54
"18R-12"," 10/09/2014","D18S51",304.79
"18R-12"," 10/09/2014","D18S51",312.99
"18R-12"," 10/09/2014","D18S51",317.21
"18R-12"," 10/09/2014","D19S433",142.59
"18R-12"," 10/09/2014","D19S433",146.34
"18R-12"," 10/09/2014","D1S1656",190.06
"18R-12"," 10/09/2014","D1S1656",198.09
"18R-12"," 10/09/2014","D1S1656",204.98
"18R-12"," 10/09/2014","D21S11",207.64
"18R-12"," 10/09/2014","D21S11",211.68
"18R-12"," 10/09/2014","D21S11",227.84
"18R-12"," 10/09/2014","D22S1045",88.92
"18R-12"," 10/09/2014","D22S1045",101.3
"18R-12"," 10/09/2014","D22S1045",104.44
"18R-12"," 10/09/2014","D22S1045",107.56
"18R-12"," 10/09/2014","D2S1338",309.63
"18R-12"," 10/09/2014","D2S1338",313.66
"18R-12"," 10/09/2014","D2S1338",317.82
"18R-12"," 10/09/2014","D2S441",87.63
"18R-12"," 10/09/2014","D2S441",90.78
"18R-12"," 10/09/2014","D2S441",99.72
"18R-12"," 10/09/2014","D3S1358",147.23
"18R-12"," 10/09/2014","D3S1358",151.34
"18R-12"," 10/09/2014","D3S1358",155
"18R-12"," 10/09/2014","D8S1179",144.55
"18R-12"," 10/09/2014","D8S1179",152.95
"18R-12"," 10/09/2014","FGA",243.58
"18R-12"," 10/09/2014","FGA",254.89
"18R-12"," 10/09/2014","FGA",258.58
"18R-12"," 10/09/2014","SE33",365.02
"18R-12"," 10/09/2014","SE33",369.2
"18R-12"," 10/09/2014","SE33",373.3
"18R-12"," 10/09/2014","SE33",381.43
"18R-12"," 10/09/2014","TH01",192.59
"18R-12"," 10/09/2014","TH01",196.6
"18R-12"," 10/09/2014","vWA",172.46
"18R-12"," 10/09/2014","vWA",176.54
"18R-12"," 10/09/2014","vWA",184.47
"18R-12"," 10/09/2014","vWA",188.49
"18R-12"," 11/09/2014","AMEL",100.46
"18R-12"," 11/09/2014","D10S1248",104.5
"18R-12"," 11/09/2014","D10S1248",112.66
"18R-12"," 11/09/2014","D12S391",232.73
"18R-12"," 11/09/2014","D12S391",240.52
"18R-12"," 11/09/2014","D16S539",244.29
"18R-12"," 11/09/2014","D18S51",292.53
"18R-12"," 11/09/2014","D18S51",304.78
"18R-12"," 11/09/2014","D18S51",312.92
"18R-12"," 11/09/2014","D18S51",317.17
"18R-12"," 11/09/2014","D19S433",142.54
"18R-12"," 11/09/2014","D19S433",146.32
"18R-12"," 11/09/2014","D1S1656",190.2
"18R-12"," 11/09/2014","D1S1656",198.11
"18R-12"," 11/09/2014","D1S1656",204.97
"18R-12"," 11/09/2014","D21S11",203.62
"18R-12"," 11/09/2014","D21S11",207.67
"18R-12"," 11/09/2014","D21S11",211.64
"18R-12"," 11/09/2014","D21S11",217.77
"18R-12"," 11/09/2014","D21S11",227.79
"18R-12"," 11/09/2014","D22S1045",88.82
"18R-12"," 11/09/2014","D22S1045",101.2
"18R-12"," 11/09/2014","D22S1045",104.32
"18R-12"," 11/09/2014","D2S1338",309.53
"18R-12"," 11/09/2014","D2S1338",313.58
"18R-12"," 11/09/2014","D2S1338",317.77
"18R-12"," 11/09/2014","D2S441",90.64
"18R-12"," 11/09/2014","D2S441",99.64
"18R-12"," 11/09/2014","D3S1358",143.42
"18R-12"," 11/09/2014","D3S1358",147.19
"18R-12"," 11/09/2014","D3S1358",151.4
"18R-12"," 11/09/2014","D8S1179",144.65
"18R-12"," 11/09/2014","D8S1179",152.98
"18R-12"," 11/09/2014","FGA",241.46
"18R-12"," 11/09/2014","FGA",251.08
"18R-12"," 11/09/2014","FGA",254.81
"18R-12"," 11/09/2014","FGA",258.52
"18R-12"," 11/09/2014","SE33",365.08
"18R-12"," 11/09/2014","SE33",369.18
"18R-12"," 11/09/2014","SE33",373.27
"18R-12"," 11/09/2014","TH01",192.61
"18R-12"," 11/09/2014","vWA",168.52
"18R-12"," 11/09/2014","vWA",172.47
"18R-12"," 11/09/2014","vWA",176.49
"18R-12"," 11/09/2014","vWA",184.5
"18R-13"," 09/09/2014","",142.47
"18R-13"," 09/09/2014","AMEL",100.46
"18R-13"," 09/09/2014","D10S1248",100.46
"18R-13"," 09/09/2014","D10S1248",104.56
"18R-13"," 09/09/2014","D12S391",236.58
"18R-13"," 09/09/2014","D12S391",240.43
"18R-13"," 09/09/2014","D12S391",248.46
"18R-13"," 09/09/2014","D16S539",240.17
"18R-13"," 09/09/2014","D16S539",244.32
"18R-13"," 09/09/2014","D16S539",252.58
"18R-13"," 09/09/2014","D18S51",284.31
"18R-13"," 09/09/2014","D18S51",304.83
"18R-13"," 09/09/2014","D18S51",313
"18R-13"," 09/09/2014","D19S433",146.35
"18R-13"," 09/09/2014","D1S1656",194.15
"18R-13"," 09/09/2014","D1S1656",198.02
"18R-13"," 09/09/2014","D21S11",203.55
"18R-13"," 09/09/2014","D21S11",207.62
"18R-13"," 09/09/2014","D21S11",217.83
"18R-13"," 09/09/2014","D22S1045",85.78
"18R-13"," 09/09/2014","D22S1045",88.89
"18R-13"," 09/09/2014","D22S1045",101.28
"18R-13"," 09/09/2014","D22S1045",104.38
"18R-13"," 09/09/2014","D2S1338",301.64
"18R-13"," 09/09/2014","D2S1338",309.61
"18R-13"," 09/09/2014","D2S1338",313.75
"18R-13"," 09/09/2014","D2S1338",330.08
"18R-13"," 09/09/2014","D2S441",87.61
"18R-13"," 09/09/2014","D2S441",91.54
"18R-13"," 09/09/2014","D2S441",99.64
"18R-13"," 09/09/2014","D3S1358",143.35
"18R-13"," 09/09/2014","D3S1358",147.23
"18R-13"," 09/09/2014","D3S1358",155.33
"18R-13"," 09/09/2014","D8S1179",144.59
"18R-13"," 09/09/2014","D8S1179",148.73
"18R-13"," 09/09/2014","D8S1179",153.04
"18R-13"," 09/09/2014","FGA",241.47
"18R-13"," 09/09/2014","FGA",251.17
"18R-13"," 09/09/2014","FGA",277.57
"18R-13"," 09/09/2014","SE33",352.79
"18R-13"," 09/09/2014","SE33",369.13
"18R-13"," 09/09/2014","SE33",412.25
"18R-13"," 09/09/2014","TH01",192.6
"18R-13"," 09/09/2014","vWA",172.47
"18R-13"," 09/09/2014","vWA",176.5
"18R-13"," 09/09/2014","vWA",188.47
"18R-13"," 11/09/2014","AMEL",100.46
"18R-13"," 11/09/2014","D10S1248",104.48
"18R-13"," 11/09/2014","D10S1248",112.67
"18R-13"," 11/09/2014","D12S391",232.71
"18R-13"," 11/09/2014","D12S391",240.43
"18R-13"," 11/09/2014","D12S391",244.46
"18R-13"," 11/09/2014","D12S391",248.3
"18R-13"," 11/09/2014","D16S539",256.49
"18R-13"," 11/09/2014","D16S539",260.41
"18R-13"," 11/09/2014","D18S51",313.01
"18R-13"," 11/09/2014","D19S433",142.45
"18R-13"," 11/09/2014","D19S433",155.72
"18R-13"," 11/09/2014","D1S1656",190.28
"18R-13"," 11/09/2014","D1S1656",194.21
"18R-13"," 11/09/2014","D1S1656",202.01
"18R-13"," 11/09/2014","D1S1656",205.02
"18R-13"," 11/09/2014","D21S11",199.66
"18R-13"," 11/09/2014","D21S11",207.62
"18R-13"," 11/09/2014","D22S1045",88.87
"18R-13"," 11/09/2014","D22S1045",91.95
"18R-13"," 11/09/2014","D22S1045",101.29
"18R-13"," 11/09/2014","D2S1338",289.57
"18R-13"," 11/09/2014","D2S1338",309.54
"18R-13"," 11/09/2014","D2S1338",313.67
"18R-13"," 11/09/2014","D2S441",87.52
"18R-13"," 11/09/2014","D2S441",90.68
"18R-13"," 11/09/2014","D2S441",99.64
"18R-13"," 11/09/2014","D3S1358",147.16
"18R-13"," 11/09/2014","D3S1358",151.35
"18R-13"," 11/09/2014","D3S1358",155.28
"18R-13"," 11/09/2014","D8S1179",144.63
"18R-13"," 11/09/2014","D8S1179",152.93
"18R-13"," 11/09/2014","FGA",251.07
"18R-13"," 11/09/2014","FGA",254.78
"18R-13"," 11/09/2014","FGA",258.54
"18R-13"," 11/09/2014","FGA",262.16
"18R-13"," 11/09/2014","SE33",352.77
"18R-13"," 11/09/2014","SE33",365.12
"18R-13"," 11/09/2014","SE33",373.33
"18R-13"," 11/09/2014","TH01",188.57
"18R-13"," 11/09/2014","TH01",192.59
"18R-13"," 11/09/2014","vWA",172.5
"18R-13"," 12/09/2014","AMEL",100.46
"18R-13"," 12/09/2014","D10S1248",96.36
"18R-13"," 12/09/2014","D10S1248",104.6
"18R-13"," 12/09/2014","D10S1248",112.75
"18R-13"," 12/09/2014","D12S391",232.68
"18R-13"," 12/09/2014","D12S391",240.52
"18R-13"," 12/09/2014","D16S539",244.41
"18R-13"," 12/09/2014","D16S539",252.58
"18R-13"," 12/09/2014","D16S539",256.55
"18R-13"," 12/09/2014","D18S51",304.77
"18R-13"," 12/09/2014","D18S51",313.08
"18R-13"," 12/09/2014","D18S51",317.26
"18R-13"," 12/09/2014","D19S433",142.46
"18R-13"," 12/09/2014","D19S433",146.25
"18R-13"," 12/09/2014","D19S433",150.13
"18R-13"," 12/09/2014","D1S1656",190.2
"18R-13"," 12/09/2014","D1S1656",198.11
"18R-13"," 12/09/2014","D21S11",203.65
"18R-13"," 12/09/2014","D21S11",207.72
"18R-13"," 12/09/2014","D21S11",217.86
"18R-13"," 12/09/2014","D21S11",227.89
"18R-13"," 12/09/2014","D22S1045",88.87
"18R-13"," 12/09/2014","D22S1045",101.29
"18R-13"," 12/09/2014","D22S1045",104.41
"18R-13"," 12/09/2014","D2S1338",309.65
"18R-13"," 12/09/2014","D2S1338",313.75
"18R-13"," 12/09/2014","D2S1338",317.86
"18R-13"," 12/09/2014","D2S441",87.59
"18R-13"," 12/09/2014","D2S441",91.61
"18R-13"," 12/09/2014","D2S441",99.64
"18R-13"," 12/09/2014","D3S1358",143.26
"18R-13"," 12/09/2014","D3S1358",147.04
"18R-13"," 12/09/2014","D8S1179",144.58
"18R-13"," 12/09/2014","D8S1179",153.03
"18R-13"," 12/09/2014","FGA",241.56
"18R-13"," 12/09/2014","FGA",251.17
"18R-13"," 12/09/2014","FGA",258.61
"18R-13"," 12/09/2014","FGA",277.57
"18R-13"," 12/09/2014","SE33",369.17
"18R-13"," 12/09/2014","SE33",373.22
"18R-13"," 12/09/2014","SE33",408.2
"18R-13"," 12/09/2014","TH01",192.61
"18R-13"," 12/09/2014","vWA",168.56
"18R-13"," 12/09/2014","vWA",172.53
"18R-13"," 12/09/2014","vWA",176.57
"18R-13"," 12/09/2014","vWA",188.56
"18R-15"," 11/09/2014","AMEL",100.55
"18R-15"," 11/09/2014","D10S1248",96.3
"18R-15"," 11/09/2014","D10S1248",104.54
"18R-15"," 11/09/2014","D10S1248",112.68
"18R-15"," 11/09/2014","D12S391",232.6
"18R-15"," 11/09/2014","D12S391",240.43
"18R-15"," 11/09/2014","D16S539",244.38
"18R-15"," 11/09/2014","D16S539",256.44
"18R-15"," 11/09/2014","D18S51",304.76
"18R-15"," 11/09/2014","D18S51",313.01
"18R-15"," 11/09/2014","D18S51",317.21
"18R-15"," 11/09/2014","D19S433",142.43
"18R-15"," 11/09/2014","D19S433",146.26
"18R-15"," 11/09/2014","D19S433",150.09
"18R-15"," 11/09/2014","D1S1656",190.19
"18R-15"," 11/09/2014","D1S1656",198.13
"18R-15"," 11/09/2014","D21S11",203.61
"18R-15"," 11/09/2014","D21S11",207.63
"18R-15"," 11/09/2014","D21S11",217.72
"18R-15"," 11/09/2014","D21S11",227.79
"18R-15"," 11/09/2014","D22S1045",88.89
"18R-15"," 11/09/2014","D22S1045",101.37
"18R-15"," 11/09/2014","D2S1338",309.48
"18R-15"," 11/09/2014","D2S1338",317.8
"18R-15"," 11/09/2014","D2S441",91.61
"18R-15"," 11/09/2014","D2S441",99.64
"18R-15"," 11/09/2014","D3S1358",143.39
"18R-15"," 11/09/2014","D3S1358",147.13
"18R-15"," 11/09/2014","D8S1179",144.61
"18R-15"," 11/09/2014","D8S1179",153.04
"18R-15"," 11/09/2014","FGA",241.46
"18R-15"," 11/09/2014","FGA",258.47
"18R-15"," 11/09/2014","FGA",277.42
"18R-15"," 11/09/2014","SE33",369.22
"18R-15"," 11/09/2014","SE33",373.39
"18R-15"," 11/09/2014","SE33",408.23
"18R-15"," 11/09/2014","TH01",192.59
"18R-15"," 11/09/2014","vWA",168.53
"18R-15"," 11/09/2014","vWA",172.45
"18R-15"," 12/09/2014","AMEL",100.46
"18R-15"," 12/09/2014","D10S1248",96.35
"18R-15"," 12/09/2014","D10S1248",104.6
"18R-15"," 12/09/2014","D12S391",232.71
"18R-15"," 12/09/2014","D12S391",240.52
"18R-15"," 12/09/2014","D16S539",244.41
"18R-15"," 12/09/2014","D16S539",252.6
"18R-15"," 12/09/2014","D16S539",256.6
"18R-15"," 12/09/2014","D18S51",304.77
"18R-15"," 12/09/2014","D18S51",313
"18R-15"," 12/09/2014","D18S51",317.25
"18R-15"," 12/09/2014","D19S433",142.48
"18R-15"," 12/09/2014","D19S433",146.37
"18R-15"," 12/09/2014","D1S1656",190.24
"18R-15"," 12/09/2014","D1S1656",198.1
"18R-15"," 12/09/2014","D21S11",203.59
"18R-15"," 12/09/2014","D21S11",207.69
"18R-15"," 12/09/2014","D21S11",217.77
"18R-15"," 12/09/2014","D21S11",227.88
"18R-15"," 12/09/2014","D22S1045",88.93
"18R-15"," 12/09/2014","D22S1045",101.29
"18R-15"," 12/09/2014","D22S1045",104.42
"18R-15"," 12/09/2014","D2S1338",309.58
"18R-15"," 12/09/2014","D2S1338",313.67
"18R-15"," 12/09/2014","D2S1338",317.85
"18R-15"," 12/09/2014","D2S441",87.64
"18R-15"," 12/09/2014","D2S441",91.68
"18R-15"," 12/09/2014","D2S441",99.73
"18R-15"," 12/09/2014","D3S1358",143.36
"18R-15"," 12/09/2014","D3S1358",147.17
"18R-15"," 12/09/2014","D8S1179",144.6
"18R-15"," 12/09/2014","D8S1179",153.01
"18R-15"," 12/09/2014","FGA",241.56
"18R-15"," 12/09/2014","FGA",251.17
"18R-15"," 12/09/2014","FGA",258.59
"18R-15"," 12/09/2014","FGA",277.56
"18R-15"," 12/09/2014","SE33",369.13
"18R-15"," 12/09/2014","SE33",373.28
"18R-15"," 12/09/2014","SE33",408.15
"18R-15"," 12/09/2014","TH01",192.66
"18R-15"," 12/09/2014","vWA",168.6
"18R-15"," 12/09/2014","vWA",172.49
"18R-15"," 12/09/2014","vWA",176.55
"18R-15"," 12/09/2014","vWA",188.51
"18R-16"," 09/09/2014","AMEL",100.55
"18R-16"," 09/09/2014","D10S1248",104.62
"18R-16"," 09/09/2014","D10S1248",112.67
"18R-16"," 09/09/2014","D12S391",232.81
"18R-16"," 09/09/2014","D12S391",236.57
"18R-16"," 09/09/2014","D12S391",240.52
"18R-16"," 09/09/2014","D16S539",244.37
"18R-16"," 09/09/2014","D18S51",292.53
"18R-16"," 09/09/2014","D18S51",296.64
"18R-16"," 09/09/2014","D18S51",304.78
"18R-16"," 09/09/2014","D18S51",313
"18R-16"," 09/09/2014","D18S51",317.17
"18R-16"," 09/09/2014","D19S433",142.46
"18R-16"," 09/09/2014","D19S433",146.32
"18R-16"," 09/09/2014","D1S1656",190.15
"18R-16"," 09/09/2014","D1S1656",194.09
"18R-16"," 09/09/2014","D1S1656",198.03
"18R-16"," 09/09/2014","D1S1656",204.92
"18R-16"," 09/09/2014","D21S11",207.63
"18R-16"," 09/09/2014","D21S11",211.71
"18R-16"," 09/09/2014","D21S11",227.88
"18R-16"," 09/09/2014","D22S1045",89
"18R-16"," 09/09/2014","D22S1045",98.28
"18R-16"," 09/09/2014","D22S1045",101.36
"18R-16"," 09/09/2014","D22S1045",104.44
"18R-16"," 09/09/2014","D2S1338",309.53
"18R-16"," 09/09/2014","D2S1338",313.58
"18R-16"," 09/09/2014","D2S1338",317.85
"18R-16"," 09/09/2014","D2S441",87.63
"18R-16"," 09/09/2014","D2S441",90.83
"18R-16"," 09/09/2014","D2S441",99.73
"18R-16"," 09/09/2014","D3S1358",147.11
"18R-16"," 09/09/2014","D3S1358",151.32
"18R-16"," 09/09/2014","D8S1179",144.56
"18R-16"," 09/09/2014","D8S1179",148.77
"18R-16"," 09/09/2014","D8S1179",152.98
"18R-16"," 09/09/2014","FGA",243.52
"18R-16"," 09/09/2014","FGA",251.16
"18R-16"," 09/09/2014","FGA",254.89
"18R-16"," 09/09/2014","FGA",258.6
"18R-16"," 09/09/2014","SE33",352.81
"18R-16"," 09/09/2014","SE33",360.99
"18R-16"," 09/09/2014","SE33",365.1
"18R-16"," 09/09/2014","SE33",369.14
"18R-16"," 09/09/2014","SE33",373.33
"18R-16"," 09/09/2014","SE33",381.48
"18R-16"," 09/09/2014","TH01",192.55
"18R-16"," 09/09/2014","vWA",172.56
"18R-16"," 09/09/2014","vWA",184.48
"18R-16"," 11/09/2014","AMEL",100.46
"18R-16"," 11/09/2014","D10S1248",104.56
"18R-16"," 11/09/2014","D10S1248",112.66
"18R-16"," 11/09/2014","D12S391",232.74
"18R-16"," 11/09/2014","D12S391",240.51
"18R-16"," 11/09/2014","D12S391",244.45
"18R-16"," 11/09/2014","D12S391",248.38
"18R-16"," 11/09/2014","D16S539",244.28
"18R-16"," 11/09/2014","D16S539",256.55
"18R-16"," 11/09/2014","D16S539",260.5
"18R-16"," 11/09/2014","D18S51",292.56
"18R-16"," 11/09/2014","D18S51",313.01
"18R-16"," 11/09/2014","D18S51",317.21
"18R-16"," 11/09/2014","D19S433",142.54
"18R-16"," 11/09/2014","D1S1656",190.24
"18R-16"," 11/09/2014","D1S1656",194.27
"18R-16"," 11/09/2014","D1S1656",202.03
"18R-16"," 11/09/2014","D1S1656",204.99
"18R-16"," 11/09/2014","D21S11",199.66
"18R-16"," 11/09/2014","D21S11",207.77
"18R-16"," 11/09/2014","D21S11",211.73
